0.9333273902064124,0.3379607524564022,0.1409887107474317
0.3389249818500165,0.7147820669785757,0.3360626376186805
0.6332021113892102,0.24433275508709318,0.3671397965679444
0.6168085827511446,0.09094839090150941,0.7708425474117029
0.6312627329951803,0.2555440566482625,0.14125958863085197
0.9906057884310194,0.007115310349606774,0.10789149388131047
0.47331545266186914,0.9604617267851817,0.9157251460885202
0.7876440622064006,0.4382571195040751,0.3080637370553806
0.749354902794213,0.30332371369958977,0.6374828948226223
0.42634206621377435,0.1474560401138867,0.6238104643675412
0.6747411965681464,0.2570327237301816,0.5173901448832149
0.05462651893936721,0.8606100075354581,0.6972119845081266
0.8257607471979428,0.765801918136838,0.9092950625883157
0.19627741476518312,0.27993242177099753,0.16144478401097817
0.3795745928739167,0.8767592708780869,0.44828191223261205
0.21428630978857566,0.3896108441729642,0.0662281976930491
0.23693816612509466,0.10753977151414584,0.9524172727950009
0.6484135043372667,0.9651782713487258,0.509894718199302
0.2599762114044438,0.603454148757392,0.7624926987624452
0.0935792863792414,0.290228150474088,0.8438877223581573
0.1279376002733047,0.21313104192704735,0.19317130827921603
0.8153811056003012,0.7077784321426701,0.6783761445884179
0.8731198296780668,0.4738577251512268,0.4127863378722392
0.3639435144350637,0.8290527136089049,0.02732939414721114
0.8397816874633967,0.31179592542599743,0.9721744277990185
0.5817247346001274,0.22612650693758674,0.23609777771624996
0.7575802595847048,0.729714137142502,0.8615773374294285
0.6023201478866476,0.6664699170081383,0.44017815051376075
0.036351181115848674,0.3207203355804148,0.9568719448842528
0.8755306107284304,0.6065394072512426,0.8239003706122581
0.9254636270296536,0.8358191581039194,0.8825945444066949
0.6549120032240011,0.6911375974361766,0.7078452054822929
0.6082214922965393,0.8265689923882368,0.2381852715908901
0.7221714545146375,0.9260273987011847,0.049392355897518336
0.53489196184698,0.5272755065946493,0.7822569792271661
0.3839366950476235,0.9380678193383392,0.020431585949638342
0.07509803208718391,0.03720002948807366,0.0799108449035777
0.07742421038968783,0.004783132465005391,0.7110491325892635
0.15137999423320503,0.5476875327229846,0.5883659152884904
0.20745391884246256,0.8030881287884452,0.7355968792503504
0.7776683428911946,0.6196237253254191,0.5192257751013166
0.5638167634733685,0.6432738865477825,0.9748292877082276
0.9409485969806977,0.3791324508350844,0.28804783815327417
0.5458090449122128,0.8141782546711784,0.17366156512854836
0.7124208612914587,0.2376556390730329,0.49028844507549596
0.8054159695350607,0.8155149232591927,0.3218372859860379
0.7387722189516216,0.3562764109807519,0.9973234948323504
0.8583263456934508,0.9950396805292545,0.2926732222266405
0.4862032649465866,0.42385392287625456,0.3525287130588154
0.7835972788637905,0.27115456266159854,0.8283893242816415
0.5937783422138738,0.5809273798697197,0.3854682453649311
0.8014049406303763,0.27704449244902263,0.7645420505279809
0.350059098727463,0.7153230481387466,0.794873301873864
0.4585569816073316,0.2320934320068503,0.8404134257813667
0.3263063053771499,0.03056839210889084,0.2820991970082076
0.7923215985899015,0.4710870281459465,0.43567129005726457
0.9406001430358762,0.8575403944955725,0.8226376038587373
0.13844407735267716,0.47025935222116766,0.39936672974201903
0.08257158359787453,0.9922971525294882,0.6842747456923886
0.1357587348843985,0.03526174224774903,0.3115423601905729
0.981347171839,0.19881675822651357,0.3762362150017875
0.9776485235640721,0.872909525520045,0.3879038832999051
0.47427293401868886,0.735153377103092,0.1430744178700164
0.8400953343649658,0.05507805622826589,0.8844544557416191
0.49937178392501125,0.03723235162969507,0.7716139789103208
0.8097819642484746,0.10439581136104614,0.6401170120782252
0.2690525919052634,0.4863135648139495,0.008879864101488555
0.6812751407177612,0.23067002323064656,0.4011371443120548
0.9043570717768362,0.44963068579088517,0.9768050465540653
0.1749771394770181,0.1928707862730864,0.17858424253405936
0.23634365707124627,0.4095930222538874,0.8690987937632584
0.9421741827152125,0.5432584986451388,0.0002753719990310488
0.8771150737715618,0.0029675916285354376,0.6437443361749786
0.04760210975975565,0.6252774391567779,0.3101005048684544
0.13030700373767157,0.13862842070692827,0.9172195326888264
0.42560305905431284,0.6203501382218312,0.05286147302933997
0.5145856922835628,0.004149748429440159,0.8214895501754259
0.8627946902987778,0.05298932175993043,0.46192699464821085
0.038562688396438394,0.09097753409153153,0.10601531498633177
0.951804748996741,0.10549838846899562,0.7292045644996047
0.2680989195250668,0.8600463154424988,0.07915142531544883
0.9513403195776906,0.3632007126113177,0.07174124021822081
0.8827049947376123,0.5450116585424079,0.6076145200349645
0.4157788068966979,0.06133500182984808,0.7563864619581552
0.16225393655089348,0.36923219318901257,0.17823072528500028
0.31195100446098767,0.8557474813946142,0.725089940626651
0.6132515781207759,0.8444892074783612,0.7896812367545415
0.8242337565207529,0.5376638558020138,0.74188334319996
0.5991303248582085,0.9101658775119752,0.32948688696185857
0.04844291398295075,0.15056121136079792,0.6562745476351789
0.8141792542029531,0.9956759789545263,0.4706623084164381
0.16696380802136812,0.4627105429113402,0.3095155872161599
0.04990981546766715,0.7495403384428656,0.05757736724600704
0.6268035411189021,0.458830128117788,0.6015838266835384
0.25552155510272023,0.7899385598672221,0.4096418602574746
0.32723016687555706,0.9152986157673553,0.7589612762578561
0.5281443024494822,0.6210173889044858,0.027174644809844217
0.6198953971858198,0.5782990746716493,0.8953891227567268
0.3540796049720819,0.4931579160992806,0.4120475774050294
0.7026476607142421,0.6898565293586929,0.03606335260614302
